Name;Brand;Price;URL
Peppes Pizzabunn Italiensk Firkantet 2-3 Pers, 400 g;Peppes Pizza;kr 40,80;https://kolonial.no/produkter/28714-peppes-pizza-peppes-pizzabunn-italiensk-firkantet/
Science Plan Canine No Grain Chicken 12 kg;Hills;kr 519,20;https://kolonial.no/produkter/28640-hills-science-plan-canine-no-grain-chicken/
Nirus Håndlagde Hvitøksnan 260 g;MasalaMagic;kr 29,90;https://kolonial.no/produkter/27217-masalamagic-nirus-handlagde-hvitoksnan/
Kremet blomkålsuppe 65 g;Toro;kr 15,60;https://kolonial.no/produkter/761-toro-kremet-blomkalsuppe/
Adult Large Athletic 14 kg;Pro Plan;kr 559,20;https://kolonial.no/produkter/28641-pro-plan-adult-large-athletic/
Nirus Håndlagde Nan 260 g;MasalaMagic;kr 29,90;https://kolonial.no/produkter/24940-masalamagic-nirus-handlagde-nan/
Blomkål & Brokkolisuppe 1 l;Toro;kr 32,40;https://kolonial.no/produkter/10709-toro-blomkal-brokkolisuppe/
Puppy Medium Chicken 3 kg;Pro Plan;kr 223,20;https://kolonial.no/produkter/28642-pro-plan-puppy-medium-chicken/
Meksikansk tomatsuppe 100 g;Toro;kr 19,10;https://kolonial.no/produkter/717-toro-meksikansk-tomatsuppe/
Adult Small Chicken 7 kg;Pro Plan;kr 343,20;https://kolonial.no/produkter/28643-pro-plan-adult-small-chicken/
Thaisuppe Red Curry 84 g;Toro;kr 32,90;https://kolonial.no/produkter/19336-toro-thaisuppe-red-curry/
Tortillas 6 stk Fullkorn, 350 g;Old El Paso;kr 21,50;https://kolonial.no/produkter/7132-old-el-paso-tortillas-6-stk-fullkorn/
Adult Medium Chicken 14 kg;Pro Plan;kr 551,20;https://kolonial.no/produkter/28645-pro-plan-adult-medium-chicken/
Soyasaus Mindre Salt 150 ml;Kikkoman;kr 36,60;https://kolonial.no/produkter/10649-kikkoman-soyasaus-mindre-salt/
Tortillas 8 stk Large, 467 g;Old El Paso;kr 28,30;https://kolonial.no/produkter/7369-old-el-paso-tortillas-8-stk-large/
Science Plan Feline Young Adult Sterilised Cat 12x85g, 1,02 kg;Hills;kr 119,20;https://kolonial.no/produkter/28622-hills-science-plan-feline-young-adult-sterilised-c/
Soyasaus 500 ml;Kikkoman;kr 64,90;https://kolonial.no/produkter/27445-kikkoman-soyasaus/
Active Adult Medium Breed Rich In Fresh Chicken, 12 kg;Eukanuba;kr 519,20;https://kolonial.no/produkter/28874-eukanuba-active-adult-medium-breed-rich-in-fresh-c/
Fish Sauce 150 ml;Blue Dragon;kr 32,10;https://kolonial.no/produkter/1570-blue-dragon-fish-sauce/
Mini 100% Corn Tortilla 10 stk, 210 g;Old El Paso;kr 27,90;https://kolonial.no/produkter/25963-old-el-paso-mini-100-corn-tortilla-10-stk/
Adult Light Chicken 14 kg;Pro Plan;kr 591,20;https://kolonial.no/produkter/28646-pro-plan-adult-light-chicken/
Kjøttkakesaus 45 g;Toro;kr 12,10;https://kolonial.no/produkter/741-toro-kjottkakesaus/
Oyster Sauce 150ml 150 ml;Blue Dragon;kr 28,90;https://kolonial.no/produkter/30486-blue-dragon-oyster-sauce-150ml/
Fullkorntortillas 372 g;REMA 1000;kr 19,20;https://kolonial.no/produkter/8658-rema-1000-fullkorntortillas/
House Salmon 10 Pack 10x85g, 850 g;Pro Plan;kr 103,20;https://kolonial.no/produkter/28623-pro-plan-house-salmon-10-pack-10x85g/
Fløtesaus 50 g;Toro;kr 17,10;https://kolonial.no/produkter/753-toro-flotesaus/
Rich Hoisin Sauce 190 ml;Blue Dragon;kr 41,50;https://kolonial.no/produkter/7426-blue-dragon-rich-hoisin-sauce/
Tortillas 372 g;REMA 1000;kr 15,90;https://kolonial.no/produkter/8654-rema-1000-tortillas/
Delicate Fish 10 Pack 10x85g, 850 g;Pro Plan;kr 103,20;https://kolonial.no/produkter/28624-pro-plan-delicate-fish-10-pack-10x85g/
Sjysaus 15 g;Toro;kr 18,10;https://kolonial.no/produkter/2551-toro-sjysaus/
Brun Saus med Løk 47 g;Toro;kr 12,00;https://kolonial.no/produkter/10691-toro-brun-saus-med-lok/
Junior Turkey 10 Pack 10x85g, 850 g;Pro Plan;kr 103,20;https://kolonial.no/produkter/28625-pro-plan-junior-turkey-10-pack-10x85g/
Adult Salmon & Rice 3 kg;Pro Plan;kr 239,20;https://kolonial.no/produkter/28626-pro-plan-adult-salmon-rice/
Brun saus uten løk 44 g;Toro;kr 13,00;https://kolonial.no/produkter/759-toro-brun-saus-uten-lok/
Billys Pan Pizza Original 170 g;Billys;kr 19,90;https://kolonial.no/produkter/4141-billys-billys-pan-pizza-original/
Viltsaus 43 g;Toro;kr 18,10;https://kolonial.no/produkter/707-toro-viltsaus/
Adult 7+ 3 kg;Pro Plan;kr 239,20;https://kolonial.no/produkter/28627-pro-plan-adult-7/
Basmatiris Boil-in-bag, 1 kg;REMA 1000;kr 52,80;https://kolonial.no/produkter/13327-rema-1000-basmatiris-boil-in-bag/
Calzone Ost & Skinke 305 g;REMA 1000;kr 36,20;https://kolonial.no/produkter/15184-rema-1000-calzone-ost-skinke/
Sterilised Adult Salmon To Adult cat, 3 kg;Pro Plan;kr 239,20;https://kolonial.no/produkter/28628-pro-plan-sterilised-adult-salmon-to-adult-cat/
Calzone Pepperoni & Pesto 305 g;REMA 1000;kr 36,20;https://kolonial.no/produkter/15723-rema-1000-calzone-pepperoni-pesto/
Basmatiris Økologisk, 700 g;Helios;kr 77,90;https://kolonial.no/produkter/20332-helios-basmatiris-okologisk/
Science Plan Kitten Chicken 5 kg;Hills;kr 343,20;https://kolonial.no/produkter/28629-hills-science-plan-kitten-chicken/
Basmatiris Løs 500 g;REMA 1000;kr 25,50;https://kolonial.no/produkter/24920-rema-1000-basmatiris-los/
Gorbys Pirog Original 120 g;Not found;kr 16,90;https://kolonial.no/produkter/4234-gorbys-pirog-original/
Adult Weight Control 1-7 Years Medium Breed 12 kg;Eukanuba;kr 519,20;https://kolonial.no/produkter/28631-eukanuba-adult-weight-control-1-7-years-medium-bre/
Basmatiris Villris 8 x 125g, Boil-in-bag, 1 kg;REMA 1000;kr 66,90;https://kolonial.no/produkter/13054-rema-1000-basmatiris-villris-8-x-125g-boil-in-bag/
Grandiosa Pizzarull Ost & Skinke, 155 g;Grandiosa;kr 23,50;https://kolonial.no/produkter/14386-grandiosa-grandiosa-pizzarull-ost-skinke/
Pesto Alla Genovese 190 g;Barilla;kr 32,90;https://kolonial.no/produkter/15609-barilla-pesto-alla-genovese/
Active Adult Small Breed Rich In Fresh Chicken, 12 kg;Eukanuba;kr 455,20;https://kolonial.no/produkter/28632-eukanuba-active-adult-small-breed-rich-in-fresh-ch/
Grandiosa Pizzaslice Kjøttdeig, 165 g;Grandiosa;kr 25,00;https://kolonial.no/produkter/25052-grandiosa-grandiosa-pizzaslice-kjottdeig/
Basilico 400 g;Barilla;kr 28,10;https://kolonial.no/produkter/14545-barilla-basilico/
Eggnudler 250 g;REMA 1000;kr 14,40;https://kolonial.no/produkter/8550-rema-1000-eggnudler/
Adult All Breed Salmon, 12 kg;Eukanuba;kr 543,20;https://kolonial.no/produkter/28633-eukanuba-adult-all-breed-salmon/
Classico, Italiensk Tomatsaus med Urter 400 g;Barilla;kr 23,40;https://kolonial.no/produkter/7069-barilla-classico-italiensk-tomatsaus-med-urter/
Eggnudler 200 g;Santa Maria;kr 21,50;https://kolonial.no/produkter/14230-santa-maria-eggnudler/
Pastasaus med Basilikum 350 g;Rummo;kr 42,50;https://kolonial.no/produkter/26978-rummo-pastasaus-med-basilikum/
Active Adult Large Breed Kylling, 12 kg;Eukanuba;kr 519,20;https://kolonial.no/produkter/28634-eukanuba-active-adult-large-breed-kylling/
Growing Puppy Large Breed Rich In Fresh Chicken, 12 kg;Eukanuba;kr 519,20;https://kolonial.no/produkter/28635-eukanuba-growing-puppy-large-breed-rich-in-fresh-c/
Pastasaus Tomat 300 g;Petti;kr 29,90;https://kolonial.no/produkter/30767-petti-pastasaus-tomat/
Adult Small/Mini Sensitive 3 kg;Hills;kr 399,20;https://kolonial.no/produkter/28636-hills-adult-small-mini-sensitive/
Pastasaus med Basilikum 300 g;Petti;kr 29,90;https://kolonial.no/produkter/30768-petti-pastasaus-med-basilikum/
Kokosmelk 400 ml;REMA 1000;kr 16,70;https://kolonial.no/produkter/8578-rema-1000-kokosmelk/
Science Plan Canine Sensitive Stomach & Skin 12 kg;Hills;kr 543,20;https://kolonial.no/produkter/28638-hills-science-plan-canine-sensitive-stomach-skin/
Kokosmelk 250 ml;REMA 1000;kr 16,90;https://kolonial.no/produkter/13768-rema-1000-kokosmelk/
Kokosmelk Økologisk, 250 ml;Go Tan;kr 26,90;https://kolonial.no/produkter/28791-go-tan-kokosmelk-okologisk/
Håndlaget Sylte 100 g;Bjerke Spekemat;kr 39,90;https://kolonial.no/produkter/30667-bjerke-spekemat-handlaget-sylte/
Kokosmelk Lett 400 ml;REMA 1000;kr 14,10;https://kolonial.no/produkter/13321-rema-1000-kokosmelk-lett/
Smaksrik Thaisuppe Base 97 g;Toro;kr 29,90;https://kolonial.no/produkter/27292-toro-smaksrik-thaisuppe-base/
Uten Makaroni Glutenfri Økologisk, 500 g;REMA 1000;kr 23,68;https://kolonial.no/produkter/25257-rema-1000-uten-makaroni-glutenfri-okologisk/
Kokosmelk Mini 165 ml;Blue Dragon;kr 11,90;https://kolonial.no/produkter/29314-blue-dragon-kokosmelk-mini/
Smaksrik Chili Con Carne Base 102 g;Toro;kr 29,90;https://kolonial.no/produkter/27294-toro-smaksrik-chili-con-carne-base/
Farris Bris Naturell 1,5 l;Ringnes;kr 22,10;https://kolonial.no/produkter/506-ringnes-farris-bris-naturell/
Smaksrik Bolognese Base 112 g;Toro;kr 29,90;https://kolonial.no/produkter/27296-toro-smaksrik-bolognese-base/
Farris Bris Eple & Rabarbra 1,5 l;Ringnes;kr 23,90;https://kolonial.no/produkter/29113-ringnes-farris-bris-eple-rabarbra/
Tempura Mix 150 g;Blue Dragon;kr 47,92;https://kolonial.no/produkter/29327-blue-dragon-tempura-mix/
Smaksrik Bearnaise Base 70 g;Toro;kr 26,50;https://kolonial.no/produkter/27295-toro-smaksrik-bearnaise-base/
Farris Bris Jordbær & Kiwi 1,5 l;Ringnes;kr 24,90;https://kolonial.no/produkter/27739-ringnes-farris-bris-jordbaer-kiwi/
Penne Rigate 500 g;Zaffiri;kr 15,92;https://kolonial.no/produkter/29235-zaffiri-penne-rigate/
Farris Bris Mango & Papaya 1,5 l;Ringnes;kr 24,90;https://kolonial.no/produkter/12658-ringnes-farris-bris-mango-papaya/
BBQ Oil Caramba 250 g;Caj P;kr 15,25;https://kolonial.no/produkter/27449-caj-p-bbq-oil-caramba/
Farris Bris Sitron & Sitrongress 1,5 l;Ringnes;kr 24,90;https://kolonial.no/produkter/7996-ringnes-farris-bris-sitron-sitrongress/
Lasagne 200 g;Toro;kr 34,40;https://kolonial.no/produkter/700-toro-lasagne/
True Style Bistro Pølsebrød 6 stk, 300 g;Hatting;kr 23,60;https://kolonial.no/produkter/28916-hatting-true-style-bistro-polsebrod-6-stk/
Farris Bris Eple & Rabarbra 0,5 l;Ringnes;kr 19,80;https://kolonial.no/produkter/29114-ringnes-farris-bris-eple-rabarbra/
Twist 330 g;Freia;kr 44,91;https://kolonial.no/produkter/28793-freia-twist/
Kubbelys Gule 5,8x12cm, 1 stk;REMA 1000;kr 16,38;https://kolonial.no/produkter/27219-rema-1000-kubbelys-gule-58x12cm/
Maarud Potetgull Saftig Biff 250 g;Maarud;kr 26,32;https://kolonial.no/produkter/26099-maarud-maarud-potetgull-saftig-biff/
Munkholm 6 x 0,33l, 1,98 l;Munkholm;kr 36,99;https://kolonial.no/produkter/27444-munkholm-munkholm-6-x-033l/
Coca-Cola Uten Sukker 4 X 1,5l, 6 l;Coca-Cola;kr 102,20;https://kolonial.no/produkter/28299-coca-cola-coca-cola-uten-sukker-4-x-15l/
Tikka Masala Indisk 318 g;Toro;kr 60,80;https://kolonial.no/produkter/6355-toro-tikka-masala-indisk/
Coca-Cola 4 x 1,5 l, 6 l;Coca-Cola;kr 113,20;https://kolonial.no/produkter/22207-coca-cola-coca-cola-4-x-15-l/
Indisk Tandoori Chicken Kit, 290 g;Toro;kr 47,60;https://kolonial.no/produkter/745-toro-indisk-tandoori-chicken-kit/
Toppris Mini 30 g;Freia;kr 10,24;https://kolonial.no/produkter/25922-freia-toppris-mini/
Pepsi Max Lime 4 x 0,33l, 1,32 l;PepsiCo;kr 53,80;https://kolonial.no/produkter/28393-pepsico-pepsi-max-lime-4-x-033l/
Coca-Cola Cinnamon 0,5 l;Coca-Cola;kr 26,90;https://kolonial.no/produkter/30414-coca-cola-coca-cola-cinnamon/
Mountain Dew Sugar Reduction, 0,5 l;Mountain Dew;kr 18,83;https://kolonial.no/produkter/20113-mountain-dew-mountain-dew-sugar-reduction/
Marmelade til Fast Ost 120 g;Lesgards;kr 38,16;https://kolonial.no/produkter/18559-lesgards-marmelade-til-fast-ost/
Pepsi Max Lime 1,5 l;PepsiCo;kr 38,40;https://kolonial.no/produkter/28391-pepsico-pepsi-max-lime/
Fruktsuppe 1 l;Toro;kr 22,00;https://kolonial.no/produkter/17302-toro-fruktsuppe/
Fullkornscouscous 400 g;Go Green;kr 29,10;https://kolonial.no/produkter/15094-go-green-fullkornscouscous/
Pepsi Max 1,5 l;PepsiCo;kr 28,40;https://kolonial.no/produkter/482-pepsico-pepsi-max-1-5l/
Avent Flaskesmokk Fra 6 mnd, 2 stk;Philips;kr 43,60;https://kolonial.no/produkter/14128-philips-avent-flaskesmokk-fra-6-mnd/
Melkesjokolade Med Japp 200 g;Freia;kr 35,36;https://kolonial.no/produkter/10852-freia-melkesjokolade-med-japp/
Byggris Boil-in-bag, 300 g;Møllerens;kr 28,50;https://kolonial.no/produkter/8831-mollerens-byggris-boil-in-bag/
Imsdal Vann 0,5 l;Imsdal;kr 15,92;https://kolonial.no/produkter/497-imsdal-imsdal-vann/
Appelsinjuice 100% 1 l;Juiceriet;kr 59,90;https://kolonial.no/produkter/29195-juiceriet-appelsinjuice-100/
Eplejuice 100% 1 l;Juiceriet;kr 59,90;https://kolonial.no/produkter/29194-juiceriet-eplejuice-100/
Basmatiris Fullkorn Økologisk, 700 g;Helios;kr 54,20;https://kolonial.no/produkter/20335-helios-basmatiris-fullkorn-okologisk/
Rå Pressede Appelsiner 1 l;Synnøve;kr 44,80;https://kolonial.no/produkter/23425-synnove-ra-pressede-appelsiner/
Rå Kaldpresset Eplejuice 1 l;Synnøve;kr 38,10;https://kolonial.no/produkter/27878-synnove-ra-kaldpresset-eplejuice/
Tortellini Skinke & Ost 250 g;REMA 1000;kr 27,10;https://kolonial.no/produkter/12823-rema-1000-tortellini-skinke-ost/
Eplejuice Presset Pink Lady, 0,93 l;Sunniva;kr 39,90;https://kolonial.no/produkter/2221-sunniva-eplejuice-presset-pink-lady-093l/
Olivenolje Extra Virgin 0,5 l;REMA 1000;kr 47,30;https://kolonial.no/produkter/8742-rema-1000-olivenolje-extra-virgin-05l/
Fersk Tagliatelle Fullkorn Økologisk 250 g;REMA 1000;kr 20,10;https://kolonial.no/produkter/12826-rema-1000-fersk-tagliatelle-fullkorn-okologisk/
Kalamata Olivenolje Extra Virgin 500 ml;Iliada;kr 101,00;https://kolonial.no/produkter/9893-iliada-kalamata-olivenolje-extra-virgin/
Spaghetti 1 kg;Barilla;kr 28,30;https://kolonial.no/produkter/6934-barilla-spaghetti/
Hellstrøm Ekstra Virgin Olivenolje 0,5 l;Not found;kr 149,40;https://kolonial.no/produkter/23624-hellstrom-ekstra-virgin-olivenolje/
Tagliatelle 500 g;Barilla;kr 41,90;https://kolonial.no/produkter/690-barilla-tagliatelle/
Smoothie Jordbær, Banan & Guava 6 x 150ml, 900 ml;Froosh;kr 69,90;https://kolonial.no/produkter/24282-froosh-smoothie-jordbaer-banan-guava-6-x-150ml/
Leonardi Balsamicoeddik 8 år, 250 ml;Not found;kr 234,60;https://kolonial.no/produkter/9890-leonardi-balsamicoeddik-8-ar/
Lasagneplater 500g, 20 stk;Barilla;kr 35,90;https://kolonial.no/produkter/701-barilla-lasagne-gul-500g/
Smoothie Mango & Appelsin 6 x 150ml, 900 ml;Froosh;kr 69,90;https://kolonial.no/produkter/24281-froosh-smoothie-mango-appelsin-6-x-150ml/
WANTED Salty Licorice 0,5 l;WANTED;kr 82,80;https://kolonial.no/produkter/27424-wanted-wanted-salty-licorice/
Lasagne Glutenfri 500 g;Barilla;kr 42,90;https://kolonial.no/produkter/29593-barilla-lasagne-glutenfri/
Balsamico Cream 250 ml;Il Torrione;kr 65,30;https://kolonial.no/produkter/604-il-torrione-balsamico-cream-025l/
Smoothie Fersken & Pasjonsfrukt 6 x 150ml, 900 ml;Froosh;kr 69,90;https://kolonial.no/produkter/27251-froosh-smoothie-fersken-pasjonsfrukt-6-x-150ml/
WANTED Cookie Dough 0,5 l;WANTED;kr 77,40;https://kolonial.no/produkter/27427-wanted-wanted-cookie-dough/
Kokosolje Smaksnøytral Økologisk, 200 g;Helios;kr 66,30;https://kolonial.no/produkter/20410-helios-kokosolje-smaksnoytral-okologisk/
Smoothie Ananas, Banan & Kokos 750 ml;Froosh;kr 42,50;https://kolonial.no/produkter/24276-froosh-smoothie-ananas-banan-kokos/
WANTED Protein Chocolate 0,5 l;WANTED;kr 71,90;https://kolonial.no/produkter/28807-wanted-wanted-protein-chocolate/
Smoothie Jordbær, Banan & Guava 750 ml;Froosh;kr 42,50;https://kolonial.no/produkter/24277-froosh-smoothie-jordbaer-banan-guava/
Sjokolade-Iskrem 0,5 l;Kulinaris;kr 66,90;https://kolonial.no/produkter/19567-kulinaris-sjokolade-iskrem/
Grønnere Middag Med Bønner Og Oliven, 300 g;Delikat;kr 33,10;https://kolonial.no/produkter/11437-delikat-gronnere-middag-med-bonner-og-oliven/
Fransk Dressing 265 g;Idun;kr 49,50;https://kolonial.no/produkter/10643-idun-fransk-dressing/
Smoothie Mango & Appelsin 750 ml;Froosh;kr 42,50;https://kolonial.no/produkter/24275-froosh-smoothie-mango-appelsin/
Cookies & Vanilje-Iskrem 0,5 l;Kulinaris;kr 66,90;https://kolonial.no/produkter/19570-kulinaris-cookies-vanilje-iskrem/
Grønnere Middag Med Bygg Og Bønner, 300 g;Delikat;kr 32,70;https://kolonial.no/produkter/19276-delikat-gronnere-middag-med-bygg-og-bonner/
Cæsar Dressing 350 ml;Cardini´s;kr 53,80;https://kolonial.no/produkter/22237-cardinis-caesar-dressing/
Vanilje-Iskrem 0,5 l;Kulinaris;kr 66,90;https://kolonial.no/produkter/19564-kulinaris-vanilje-iskrem/
Potetsalat 500 g;Delikat;kr 17,70;https://kolonial.no/produkter/589-delikat-potetsalat/
Selskapsdressing 400 g;Salatmester'n;kr 21,40;https://kolonial.no/produkter/24572-salatmestern-selskapsdressing/
Gratinerte Poteter Med Ost 113 g;Mills;kr 23,90;https://kolonial.no/produkter/5854-mills-gratinerte-poteter-med-ost/
Bjerke Dressing 450 g;Bjerke Spekemat;kr 33,90;https://kolonial.no/produkter/29153-bjerke-spekemat-bjerke-dressing/
Fun Light Bringebær 0,8 l;Fun Light;kr 41,10;https://kolonial.no/produkter/443-fun-light-fun-light-bringebaer/
Potetstappe Klassisk 90 g;Mills;kr 20,10;https://kolonial.no/produkter/5851-mills-potetstappe-klassisk/
Fun Light Fruktfest 0,8 l;Fun Light;kr 33,40;https://kolonial.no/produkter/6760-fun-light-fun-light-fruktfest-1l/
Dressingmix Gresk 30 g;Knorr;kr 12,90;https://kolonial.no/produkter/7621-knorr-dressingmix-gresk/
Sandwich Original 6pk, 0,72 l;Diplom-Is;kr 39,90;https://kolonial.no/produkter/3181-diplom-is-sandwich-original-6pk/
Potetstappe Hjemmelaget, 450 g;Nora;kr 37,10;https://kolonial.no/produkter/210-nora-potetstappe-hjemmelaget/
Fun Light Appelsin 0,8 l;Fun Light;kr 37,80;https://kolonial.no/produkter/943-fun-light-fun-light-appelsin/
Thousand Island Maks 3% Fett 465 g;Idun;kr 29,50;https://kolonial.no/produkter/6574-idun-thousand-island-maks-3-fett/
Snickers-Is 6 stk;Diplom-Is;kr 82,80;https://kolonial.no/produkter/3169-diplom-is-snickers-is/
Fun Light Mandarin Madness 0,8 l;Fun Light;kr 41,80;https://kolonial.no/produkter/28667-fun-light-fun-light-mandarin-madness/
Fruitero 10 stk;Diplom-Is;kr 75,50;https://kolonial.no/produkter/19831-diplom-is-fruitero/
Fun Light Ice Tea Peach 0,8 l;Fun Light;kr 41,90;https://kolonial.no/produkter/10634-fun-light-fun-light-ice-tea-peach-1l/
Monstermat Vannis 9 x 60ml, 540 ml;Not found;kr 14,90;https://kolonial.no/produkter/17050-monstermat-vannis-9-x-60ml/
Oregano 10 g;Toro;kr 19,80;https://kolonial.no/produkter/6274-toro-oregano/
Fun Light Lemonade 0,8 l;Fun Light;kr 41,50;https://kolonial.no/produkter/25864-fun-light-fun-light-lemonade/
Royal Salt Karamell Mini 6 stk;Diplom-Is;kr 83,60;https://kolonial.no/produkter/27442-diplom-royal-salt-karamell-mini/
Kanel Malt 67 g;Toro;kr 28,30;https://kolonial.no/produkter/6376-toro-kanel-malt/
Royal Trippel Mini 6 stk;Diplom-Is;kr 99,90;https://kolonial.no/produkter/28478-diplom-royal-trippel-mini/
Havsaltflak Med Kvern, 55 g;Maldon;kr 58,00;https://kolonial.no/produkter/25774-maldon-havsaltflak-med-kvern/
Lipton Peach Ice Tea 0,5 l;Lipton;kr 28,00;https://kolonial.no/produkter/27171-lipton-lipton-peach-ice-tea/
Havsaltflak Smoked Med Kvern, 55 g;Maldon;kr 73,50;https://kolonial.no/produkter/26234-maldon-havsaltflak-smoked-med-kvern/
Lipton Ice Tea Lemon 0,5 l;Lipton;kr 21,60;https://kolonial.no/produkter/27733-lipton-lipton-ice-tea-lemon/
Maldon Salt Røkt 125 g;Maldon;kr 46,90;https://kolonial.no/produkter/22216-maldon-maldon-salt-rokt/
Lipton Ice Tea Mango 0,5 l;Lipton;kr 21,60;https://kolonial.no/produkter/27732-lipton-lipton-ice-tea-mango/
Rislunsj Med Bringebær & Rips Piano, 150 g;Tine;kr 10,00;https://kolonial.no/produkter/8125-tine-rislunsj-med-bringebaer-rips-piano/
Maldonsalt 125 g;Maldon;kr 34,90;https://kolonial.no/produkter/582-maldon-maldonsalt/
Lemon Zero Ice Tea 0,5 l;Lipton;kr 26,90;https://kolonial.no/produkter/29115-lipton-lemon-zero-ice-tea/
Rislunsj Med Jordbær Piano, 150 g;Tine;kr 9,20;https://kolonial.no/produkter/8128-tine-rislunsj-med-jordbaer-piano/
Rislunsj med Bringebær & Blåbær Piano, 150 g;Tine;kr 10,90;https://kolonial.no/produkter/24674-tine-rislunsj-med-bringebaer-blabaer-piano/
Iste Fersken 1,5 l;REMA 1000;kr 29,90;https://kolonial.no/produkter/18043-rema-1000-iste-fersken/
Piano Duo Yoghurt og Nøttetoffee 119 g;Tine;kr 12,50;https://kolonial.no/produkter/8119-tine-piano-duo-yoghurt-og-nottetoffee/
Iste Sitron 1,5 l;REMA 1000;kr 32,20;https://kolonial.no/produkter/18238-rema-1000-iste-sitron/
Tomatketchup 1 kg;Heinz;kr 50,30;https://kolonial.no/produkter/7768-heinz-tomatketchup/
Nora Sviskekompott 455 g;Nora;kr 19,50;https://kolonial.no/produkter/6550-nora-nora-sviskekompott-455g/
Tomatketchup Økologisk 530 g;Idun;kr 33,10;https://kolonial.no/produkter/21220-idun-tomatketchup-okologisk/
Bringebærgele 125 g;Freia;kr 12,50;https://kolonial.no/produkter/7177-freia-bringebaergele/
Ketsjup 300 g;Superbra;kr 46,90;https://kolonial.no/produkter/2131-superbra-ketsjup/
Ketchup Prima, 1 kg;REMA 1000;kr 7,90;https://kolonial.no/produkter/5062-rema-1000-ketchup-prima/
Iskaffe Cappuccino 0,33 l;Tine;kr 15,90;https://kolonial.no/produkter/466-tine-iskaffe-cappuccino/
Chili sauce 340 g;Heinz;kr 28,90;https://kolonial.no/produkter/602-heinz-chili-sauce-340g/
IsKaffe Cappuccino 1 l;Tine;kr 44,90;https://kolonial.no/produkter/21304-tine-iskaffe-cappuccino/
Iskaffe Cappuccino Zero 0,33 l;Tine;kr 18,90;https://kolonial.no/produkter/26097-tine-iskaffe-cappuccino-zero/
Tomatketchup Økologisk, 580 g;Heinz;kr 42,50;https://kolonial.no/produkter/559-heinz-tomatketchup-okologisk/
Cappuccino 220 ml;Starbucks;kr 20,90;https://kolonial.no/produkter/15645-starbucks-cappuccino/
Caramel Macchiato 220 ml;Starbucks;kr 20,90;https://kolonial.no/produkter/25233-starbucks-caramel-macchiato/
Fungi Soppekstrakt 100 ml;Not found;kr 129,00;https://kolonial.no/produkter/28156-fungi-soppekstrakt/
Puljonki Okse Demi Glace 1 l;Not found;kr 109,00;https://kolonial.no/produkter/28155-puljonki-okse-demi-glace/
Skinny Latte 220 ml;Starbucks;kr 22,90;https://kolonial.no/produkter/15504-starbucks-skinny-latte/
Puljonki Hønsebuljong 1 l;Not found;kr 69,90;https://kolonial.no/produkter/28154-puljonki-honsebuljong/
Kyllingfond 180 ml;Touch of Taste;kr 49,80;https://kolonial.no/produkter/27223-touch-of-taste-kyllingfond/
Kalvefond 180 ml;Touch of Taste;kr 51,50;https://kolonial.no/produkter/27224-touch-of-taste-kalvefond/
Battery Black & White 0,5 l;Battery;kr 28,60;https://kolonial.no/produkter/29117-battery-battery-black-white/
Battery Energidrikk 0,5 l;Battery;kr 26,40;https://kolonial.no/produkter/7975-battery-battery-energidrikk/
Hvetemel Siktet Boks, 1 kg;Møllerens;kr 21,80;https://kolonial.no/produkter/12895-mollerens-hvetemel-siktet-boks/
Battery Raspberry No Calories, 0,33 l;Battery;kr 22,90;https://kolonial.no/produkter/29105-battery-battery-raspberry-no-calories/
Oksefond med Rødvin 180 ml;Touch of Taste;kr 70,40;https://kolonial.no/produkter/27222-touch-of-taste-oksefond-med-rodvin/
Fibra Fullkornshvetemel 2 kg;Møllerens;kr 40,90;https://kolonial.no/produkter/12898-mollerens-fibra-fullkornshvetemel/
Battery Green Apple No Calories, 0,33 l;Battery;kr 22,90;https://kolonial.no/produkter/30355-battery-battery-green-apple-no-calories/
Hvete Helkorn 1 kg;Møllerens;kr 17,00;https://kolonial.no/produkter/12907-mollerens-hvete-helkorn/
Battery FRSH 0,5 l;Battery;kr 25,90;https://kolonial.no/produkter/29091-battery-battery-frsh/
Battery BRRY 0,5 l;Battery;kr 27,60;https://kolonial.no/produkter/27092-battery-battery-brry/
TineMelk Lett 1 l;Tine;kr 18,40;https://kolonial.no/produkter/430-tine-tinemelk-lett/
Rørosmjølk Lett, Økologisk 1,2% Fett, 1 l;Rørosmeieriet;kr 19,40;https://kolonial.no/produkter/24247-rorosmeieriet-rorosmjolk-okologisk-12-fett/
TineMelk Økologisk Lett 1,2%, 1 l;Tine;kr 23,90;https://kolonial.no/produkter/2257-tine-tinemelk-okologisk-lett-12/
TineMelk Lett Laktoseredusert, 1 l;Tine;kr 23,00;https://kolonial.no/produkter/12004-tine-tinemelk-lett-laktoseredusert/
Sjokoladekake Langpanne, 854 g;Toro;kr 53,40;https://kolonial.no/produkter/11-toro-sjokoladekake-langpanne-760g/
Kremet Sjokoladeglasur 340 g;Toro;kr 36,70;https://kolonial.no/produkter/28750-toro-kremet-sjokoladeglasur/
Havredrikk iKaffe 1 l;Oatly;kr 31,50;https://kolonial.no/produkter/23256-oatly-havredrikk-ikaffe/
Havredrikk Kalsium 1 l;Oatly;kr 27,80;https://kolonial.no/produkter/1193-oatly-havredrikk-kalsium/
